Vehicle_ID,Engine_Size,Cylinders,Fuel_Type,City_MPG,Highway_MPG,CO2_Emissions
8573,2.1,4,Diesel,25.4,32.6,299.0
8574,2.1,6,Gasoline,19.6,27.700000000000003,181.0
8575,4.4,4,Gasoline,47.1,52.6,236.0
8576,1.3,6,Hybrid,22.1,26.200000000000003,492.0
8577,3.7,6,Gasoline,20.0,25.0,308.0
8578,1.7,4,Hybrid,36.9,46.4,115.0
8579,2.4,4,Diesel,33.3,38.8,291.0
8580,1.2,4,Gasoline,35.2,39.0,163.0
8581,2.1,4,Gasoline,30.3,33.9,308.0
8582,4.1,6,Gasoline,31.4,35.699999999999996,350.0
8583,4.5,4,Hybrid,42.3,46.199999999999996,201.0
8584,1.9,6,Hybrid,22.7,29.2,435.0
8585,2.9,6,Gasoline,28.9,34.3,181.0
8586,2.9,4,Gasoline,48.5,57.4,221.0
8587,4.5,6,Diesel,21.6,30.8,219.0
8588,4.1,6,Gasoline,25.3,31.6,201.0
8589,3.1,6,Diesel,21.7,30.9,435.0
8590,3.7,4,Gasoline,15.7,21.9,458.0
8591,4.4,4,Hybrid,24.4,31.9,382.0
8592,1.0,4,Diesel,16.6,20.700000000000003,578.0
8593,2.6,4,Gasoline,20.4,23.799999999999997,426.0
8594,4.6,6,Hybrid,27.7,31.799999999999997,182.0
8595,4.0,6,Gasoline,15.7,20.5,542.0
8596,3.2,8,Gasoline,41.4,49.7,95.0
8597,3.1,3,Gasoline,42.8,47.0,123.0
8598,2.4,3,Diesel,29.4,33.3,299.0
8599,3.1,6,Hybrid,49.5,59.0,216.0
8600,3.6,4,Hybrid,38.8,46.599999999999994,246.0
8601,2.7,4,Diesel,41.0,47.3,151.0
8602,3.9,4,Gasoline,21.7,25.4,465.0
8603,4.4,4,Gasoline,44.3,53.3,250.0
8604,1.6,6,Gasoline,48.1,51.9,133.0
8605,2.8,4,Hybrid,23.3,30.6,200.0
8606,2.6,6,Hybrid,39.0,46.7,128.0
8607,3.7,6,Gasoline,41.1,46.9,165.0
8608,2.0,4,Diesel,25.7,35.1,138.0
8609,3.6,8,Gasoline,31.6,35.0,241.0
8610,4.5,4,Gasoline,18.4,27.099999999999998,446.0
8611,2.7,8,Gasoline,21.1,28.0,342.0
8612,4.6,4,Hybrid,17.2,24.5,587.0
8613,5.0,6,Gasoline,34.6,44.5,197.0
8614,1.4,4,Hybrid,36.9,44.0,96.0
8615,1.9,6,Gasoline,47.1,55.7,153.0
8616,4.8,6,Gasoline,34.0,38.1,330.0
8617,4.8,4,Gasoline,24.1,32.8,161.0
8618,1.4,8,Hybrid,17.1,25.400000000000002,268.0
8619,1.1,4,Gasoline,46.0,55.8,197.0
8620,1.6,4,Diesel,31.8,41.3,173.0
8621,5.0,6,Gasoline,40.8,45.3,243.0
8622,1.7,6,Gasoline,15.5,21.8,398.0
8623,3.0,4,Hybrid,32.1,41.5,291.0
8624,4.4,4,Gasoline,26.4,33.9,284.0
8625,1.1,8,Hybrid,16.1,22.3,233.0
8626,3.4,6,Gasoline,42.1,45.9,162.0
8627,2.1,4,Diesel,33.0,38.5,186.0
8628,4.4,4,Diesel,26.7,34.4,355.0
8629,2.1,8,Hybrid,43.2,51.6,194.0
8630,3.7,6,Gasoline,30.6,36.7,314.0
8631,3.7,8,Diesel,15.1,18.5,417.0
8632,1.9,4,Gasoline,48.1,55.5,189.0
8633,1.1,6,Gasoline,23.9,33.4,151.0
8634,2.6,6,Gasoline,44.1,50.6,86.0
8635,2.2,4,Gasoline,43.6,53.1,130.0
8636,4.2,4,Hybrid,20.7,26.2,449.0
8637,4.2,6,Diesel,31.6,40.8,233.0
8638,2.8,4,Gasoline,16.4,24.9,355.0
8639,3.4,6,Hybrid,27.4,37.099999999999994,360.0
8640,3.4,6,Gasoline,40.6,49.1,181.0
8641,4.3,6,Diesel,23.3,28.6,351.0
8642,2.7,6,Hybrid,19.1,28.400000000000002,521.0
8643,2.1,4,Hybrid,32.7,40.400000000000006,228.0
8644,2.1,4,Gasoline,33.8,37.9,296.0
8645,3.1,6,Diesel,38.7,42.0,183.0
8646,2.8,4,Gasoline,41.6,47.2,92.0
8647,2.8,4,Hybrid,39.4,47.9,253.0
8648,1.4,4,Gasoline,44.6,51.9,249.0
8649,3.9,4,Diesel,22.8,29.5,289.0
8650,1.9,6,Gasoline,34.9,37.9,224.0
8651,1.8,4,Gasoline,27.6,33.6,244.0
8652,2.7,4,Gasoline,48.7,52.800000000000004,246.0
8653,1.9,8,Diesel,30.4,36.6,348.0
8654,3.3,6,Diesel,48.6,58.5,77.0
8655,2.5,6,Hybrid,41.9,51.099999999999994,227.0
8656,2.8,6,Diesel,40.1,45.300000000000004,211.0
8657,3.1,6,Gasoline,32.2,39.400000000000006,111.0
8658,1.8,6,Hybrid,30.5,37.0,226.0
8659,1.6,4,Gasoline,33.4,37.3,143.0
8660,4.5,8,Diesel,25.3,35.2,377.0
8661,2.7,4,Hybrid,46.7,52.7,78.0
8662,2.6,8,Gasoline,42.8,49.3,247.0
8663,1.1,4,Hybrid,43.0,50.5,256.0
8664,3.0,4,Diesel,30.2,34.5,136.0
8665,3.2,4,Gasoline,17.5,22.1,508.0
8666,3.2,4,Gasoline,38.9,43.199999999999996,208.0
8667,3.8,6,Gasoline,28.1,33.800000000000004,391.0
8668,1.7,8,Hybrid,45.5,49.9,225.0
8669,2.0,8,Gasoline,42.3,51.8,209.0
8670,4.2,8,Gasoline,20.1,28.1,492.0
8671,4.8,4,Gasoline,36.1,45.400000000000006,126.0
8672,1.5,8,Gasoline,39.2,48.1,161.0
8673,3.0,4,Diesel,34.9,42.8,286.0
8674,1.9,6,Gasoline,33.0,37.7,131.0
8675,1.2,4,Hybrid,23.0,30.3,448.0
8676,2.3,4,Gasoline,23.3,27.6,404.0
8677,1.6,8,Gasoline,41.9,45.8,173.0
8678,3.8,8,Gasoline,15.7,23.1,346.0
8679,3.1,6,Hybrid,42.3,49.699999999999996,110.0
8680,1.6,6,Gasoline,33.4,37.5,129.0
8681,1.0,4,Gasoline,47.8,53.3,148.0
8682,4.2,6,Gasoline,49.9,53.4,215.0
8683,1.7,6,Gasoline,38.2,46.2,199.0
8684,3.4,3,Diesel,29.4,39.3,224.0
8685,2.3,4,Diesel,31.6,39.8,183.0
8686,3.3,4,Gasoline,22.1,31.0,193.0
8687,2.3,6,Gasoline,18.5,24.8,573.0
8688,1.3,4,Diesel,35.3,39.0,107.0
8689,1.9,4,Gasoline,43.2,51.300000000000004,137.0
8690,1.8,4,Gasoline,24.2,29.0,394.0
8691,2.7,4,Gasoline,29.7,35.4,255.0
8692,3.6,6,Gasoline,34.4,42.3,169.0
8693,2.1,6,Gasoline,46.8,56.099999999999994,242.0
8694,1.0,4,Gasoline,19.9,26.299999999999997,397.0
8695,3.1,4,Gasoline,23.3,33.0,225.0
8696,3.4,4,Gasoline,47.1,53.7,222.0
8697,4.9,6,Diesel,16.4,20.299999999999997,276.0
8698,3.4,4,Hybrid,38.0,44.6,189.0
8699,2.9,4,Hybrid,37.4,46.4,265.0
8700,3.3,6,Hybrid,28.4,35.199999999999996,389.0
8701,4.7,4,Gasoline,31.4,39.599999999999994,200.0
8702,4.3,6,Gasoline,44.9,51.699999999999996,103.0
8703,2.3,4,Hybrid,20.8,27.6,360.0
8704,1.9,6,Gasoline,23.1,28.1,469.0
8705,2.1,3,Gasoline,32.9,37.3,273.0
8706,3.0,4,Gasoline,29.3,34.3,284.0
8707,4.0,4,Gasoline,35.1,41.2,169.0
8708,3.0,6,Hybrid,47.2,55.900000000000006,176.0
8709,1.3,8,Diesel,47.1,55.900000000000006,223.0
8710,3.9,4,Diesel,23.1,27.200000000000003,280.0
8711,4.2,6,Hybrid,25.6,32.5,202.0
8712,2.2,6,Gasoline,20.7,26.6,337.0
8713,3.7,8,Diesel,47.5,54.5,138.0
8714,2.7,6,Gasoline,28.9,36.4,241.0
8715,4.6,3,Diesel,30.7,35.7,138.0
8716,4.4,6,Gasoline,43.1,52.5,140.0
8717,3.1,4,Diesel,33.0,42.5,291.0
8718,3.8,3,Hybrid,19.2,22.9,345.0
8719,4.5,4,Gasoline,30.3,38.2,357.0
8720,3.0,8,Gasoline,37.1,40.300000000000004,257.0
8721,2.3,8,Gasoline,40.2,43.5,166.0
8722,4.0,6,Gasoline,37.6,47.3,140.0
8723,1.9,8,Gasoline,19.2,27.1,421.0
8724,2.6,6,Hybrid,25.7,31.0,226.0
8725,4.5,3,Gasoline,40.7,48.400000000000006,266.0
8726,3.9,4,Gasoline,45.8,54.699999999999996,95.0
8727,2.6,3,Diesel,16.7,25.799999999999997,188.0
8728,1.9,3,Gasoline,16.5,19.6,315.0
8729,2.4,4,Gasoline,37.5,46.2,216.0
8730,2.1,4,Diesel,34.2,43.2,286.0
8731,1.7,6,Diesel,20.4,27.599999999999998,218.0
8732,4.0,6,Gasoline,34.2,40.6,237.0
8733,2.0,6,Gasoline,49.1,52.9,98.0
8734,2.8,8,Gasoline,37.1,41.800000000000004,220.0
8735,2.5,4,Gasoline,30.7,37.1,115.0
8736,4.9,6,Gasoline,44.0,53.1,178.0
8737,2.6,4,Diesel,22.4,31.0,311.0
8738,1.3,4,Hybrid,29.5,36.0,126.0
8739,1.4,8,Gasoline,33.5,42.0,259.0
8740,3.4,4,Gasoline,32.7,41.1,237.0
8741,3.4,4,Gasoline,47.2,54.300000000000004,181.0
8742,2.7,4,Gasoline,25.2,29.7,305.0
8743,2.7,6,Diesel,17.0,22.4,511.0
8744,1.2,8,Hybrid,47.1,51.2,170.0
8745,3.1,3,Gasoline,22.6,25.700000000000003,489.0
8746,3.0,6,Gasoline,28.3,31.900000000000002,399.0
8747,1.6,3,Diesel,33.6,41.900000000000006,268.0
8748,1.4,4,Gasoline,49.2,52.400000000000006,231.0
8749,1.5,4,Gasoline,33.7,39.5,323.0
8750,1.4,6,Gasoline,30.7,40.6,169.0
8751,3.4,3,Gasoline,35.4,44.0,314.0
8752,1.8,4,Gasoline,49.0,57.3,115.0
8753,2.0,4,Hybrid,43.6,48.5,85.0
8754,1.7,4,Gasoline,20.9,28.4,494.0
8755,4.8,6,Gasoline,43.1,49.6,123.0
8756,4.4,4,Diesel,44.4,51.8,184.0
8757,1.9,4,Gasoline,39.2,45.300000000000004,290.0
8758,2.3,4,Gasoline,38.0,44.7,101.0
8759,1.8,4,Gasoline,30.4,40.3,173.0
8760,3.0,6,Gasoline,37.5,42.8,226.0
8761,1.1,3,Diesel,40.8,45.3,242.0
8762,3.7,4,Gasoline,19.3,25.4,484.0
8763,3.1,4,Hybrid,24.0,30.7,420.0
8764,4.6,4,Diesel,21.8,25.400000000000002,221.0
8765,1.7,6,Gasoline,44.4,53.0,143.0
8766,4.2,6,Gasoline,38.8,44.8,239.0
8767,4.2,6,Gasoline,30.8,36.7,297.0
8768,1.5,4,Gasoline,43.9,51.5,135.0
8769,2.6,6,Gasoline,40.1,48.5,145.0
8770,1.7,6,Gasoline,47.0,56.9,126.0
8771,2.0,4,Hybrid,17.7,21.9,584.0
8772,2.1,6,Gasoline,32.8,38.199999999999996,330.0
8773,3.2,6,Gasoline,39.7,43.900000000000006,93.0
8774,2.6,4,Gasoline,22.3,31.5,245.0
8775,4.8,4,Gasoline,26.4,33.199999999999996,241.0
8776,1.5,6,Hybrid,29.7,38.7,361.0
8777,4.9,4,Diesel,42.8,52.699999999999996,252.0
8778,1.9,6,Gasoline,32.3,39.199999999999996,259.0
8779,4.1,6,Hybrid,32.3,36.099999999999994,121.0
8780,2.4,6,Hybrid,30.1,35.6,165.0
8781,1.6,4,Diesel,23.0,26.3,306.0
8782,4.4,4,Hybrid,47.3,56.199999999999996,235.0
8783,2.2,3,Diesel,26.1,29.200000000000003,166.0
8784,3.6,6,Gasoline,34.9,42.0,278.0
8785,3.3,6,Gasoline,20.2,23.9,246.0
8786,2.9,6,Gasoline,30.2,33.3,258.0
8787,3.0,4,Gasoline,46.6,51.4,213.0
8788,3.9,8,Hybrid,49.8,56.699999999999996,184.0
8789,1.4,8,Gasoline,27.7,31.2,358.0
8790,3.7,4,Hybrid,20.4,27.7,452.0
8791,4.6,4,Gasoline,26.0,33.7,215.0
8792,1.2,6,Diesel,26.5,36.3,221.0
8793,1.6,6,Diesel,37.6,46.900000000000006,258.0
8794,3.9,8,Diesel,32.4,39.4,114.0
8795,2.7,4,Diesel,41.9,50.5,179.0
8796,2.6,4,Gasoline,39.5,45.0,279.0
8797,1.5,6,Gasoline,23.8,30.9,420.0
8798,3.0,6,Hybrid,42.4,48.199999999999996,238.0
8799,1.5,6,Gasoline,44.7,50.1,83.0
8800,2.9,8,Gasoline,35.9,44.0,288.0
8801,4.1,4,Gasoline,47.5,52.6,234.0
8802,2.0,6,Gasoline,42.4,48.1,211.0
8803,2.9,4,Diesel,35.8,41.4,165.0
8804,5.0,4,Diesel,46.7,55.800000000000004,157.0
8805,3.7,4,Hybrid,36.0,40.2,274.0
8806,4.4,6,Gasoline,33.2,38.900000000000006,301.0
8807,2.7,8,Gasoline,27.5,36.7,210.0
8808,4.1,4,Hybrid,45.9,49.0,139.0
8809,1.2,3,Hybrid,19.3,28.9,423.0
8810,1.5,6,Hybrid,31.6,40.900000000000006,269.0
8811,1.8,6,Diesel,33.8,39.699999999999996,224.0
8812,2.6,8,Gasoline,34.4,42.0,194.0
8813,4.4,4,Gasoline,37.8,47.699999999999996,222.0
8814,2.4,3,Hybrid,32.7,39.6,112.0
8815,3.6,4,Hybrid,24.0,27.7,171.0
8816,3.8,3,Diesel,45.0,54.0,177.0
8817,3.3,4,Gasoline,38.0,41.9,140.0
8818,2.4,4,Diesel,45.0,49.8,222.0
8819,3.3,4,Gasoline,24.7,33.8,359.0
8820,2.4,4,Gasoline,37.3,42.099999999999994,251.0
8821,1.3,8,Gasoline,40.0,48.2,264.0
8822,5.0,4,Hybrid,28.4,34.5,158.0
8823,1.5,4,Gasoline,43.4,51.7,127.0
8824,1.3,6,Gasoline,15.1,19.7,342.0
8825,4.5,6,Gasoline,35.8,41.699999999999996,273.0
8826,2.2,6,Diesel,36.5,41.7,213.0
8827,3.6,6,Gasoline,33.7,38.400000000000006,165.0
8828,2.3,6,Hybrid,37.1,42.300000000000004,125.0
8829,2.6,6,Gasoline,20.9,26.2,491.0
8830,2.0,6,Gasoline,39.0,48.7,224.0
8831,2.4,6,Diesel,26.8,33.5,278.0
8832,2.6,4,Gasoline,30.8,37.0,360.0
8833,3.9,4,Gasoline,26.7,33.2,373.0
8834,3.0,6,Gasoline,31.6,41.6,145.0
8835,4.8,4,Diesel,36.8,44.4,202.0
8836,1.2,8,Gasoline,44.3,52.199999999999996,166.0
8837,3.0,3,Gasoline,31.9,37.1,323.0
8838,3.3,4,Hybrid,26.3,32.6,172.0
8839,4.7,8,Gasoline,32.1,36.4,225.0
8840,1.2,4,Gasoline,39.1,46.9,217.0
8841,3.3,8,Gasoline,27.1,32.5,403.0
8842,4.4,8,Diesel,29.5,37.7,346.0
8843,2.0,6,Gasoline,34.7,39.2,228.0
8844,4.5,4,Hybrid,25.3,31.1,321.0
8845,1.1,6,Diesel,22.3,28.6,440.0
8846,3.9,6,Gasoline,19.9,24.099999999999998,467.0
8847,4.7,6,Hybrid,27.3,30.8,394.0
8848,3.6,6,Gasoline,16.7,21.9,600.0
8849,2.8,8,Gasoline,35.4,42.199999999999996,284.0
8850,1.2,6,Diesel,21.2,28.799999999999997,153.0
8851,4.7,8,Gasoline,28.2,34.2,207.0
8852,2.9,3,Gasoline,24.4,30.9,263.0
8853,1.1,4,Gasoline,37.1,43.9,239.0
8854,3.8,4,Gasoline,44.8,51.4,134.0
8855,2.9,4,Gasoline,37.2,40.800000000000004,169.0
8856,1.5,6,Diesel,34.0,39.8,197.0
8857,1.9,4,Diesel,38.4,42.8,298.0
8858,1.3,8,Gasoline,16.0,22.7,391.0
8859,3.3,4,Gasoline,19.3,27.6,212.0
8860,3.5,4,Gasoline,18.3,25.4,174.0
8861,3.0,4,Gasoline,18.4,23.0,281.0
8862,4.3,4,Gasoline,24.1,28.6,454.0
8863,4.4,3,Gasoline,33.6,36.9,343.0
8864,3.5,4,Gasoline,19.0,25.0,381.0
8865,1.1,6,Gasoline,47.7,53.7,186.0
8866,3.8,4,Diesel,44.9,49.6,227.0
8867,2.7,4,Gasoline,49.0,57.3,80.0
8868,3.3,6,Hybrid,16.5,22.2,363.0
8869,3.6,3,Hybrid,44.8,52.5,193.0
8870,2.4,4,Hybrid,43.1,50.6,248.0
8871,4.7,3,Hybrid,46.6,53.800000000000004,201.0
8872,1.5,4,Diesel,33.5,42.9,178.0
8873,3.7,6,Gasoline,42.6,45.7,265.0
8874,1.0,3,Gasoline,16.8,20.3,516.0
8875,4.7,6,Diesel,17.7,25.799999999999997,506.0
8876,1.5,8,Diesel,19.1,24.6,326.0
8877,1.4,4,Gasoline,47.0,56.9,73.0
8878,2.3,8,Diesel,17.1,21.6,269.0
8879,2.5,4,Gasoline,18.5,22.8,574.0
8880,1.9,3,Gasoline,47.6,54.7,79.0
8881,3.3,3,Gasoline,18.8,23.8,421.0
8882,2.8,4,Diesel,45.4,50.8,152.0
8883,1.1,6,Hybrid,42.6,52.0,159.0
8884,2.3,4,Hybrid,16.4,19.599999999999998,403.0
8885,4.2,6,Diesel,15.8,22.5,227.0
8886,3.8,6,Gasoline,33.7,39.0,133.0
8887,3.9,4,Hybrid,49.9,55.3,82.0
8888,3.8,6,Gasoline,45.8,50.5,88.0
8889,2.2,8,Hybrid,25.9,29.799999999999997,162.0
8890,1.4,3,Gasoline,28.5,31.7,327.0
8891,2.1,4,Gasoline,28.6,38.5,142.0
8892,4.3,4,Diesel,40.7,48.300000000000004,136.0
8893,4.9,4,Diesel,26.9,35.3,305.0
8894,3.0,4,Gasoline,20.2,23.7,216.0
8895,1.0,4,Diesel,41.1,44.2,275.0
8896,1.6,6,Gasoline,31.0,38.2,229.0
8897,2.3,6,Gasoline,17.7,25.799999999999997,560.0
8898,3.3,4,Diesel,42.7,48.5,119.0
8899,1.3,4,Gasoline,35.5,41.2,105.0
8900,4.8,4,Diesel,32.1,37.800000000000004,255.0
8901,2.5,4,Gasoline,38.6,42.7,163.0
8902,4.7,4,Gasoline,32.7,41.0,238.0
8903,4.1,8,Gasoline,37.7,42.2,198.0
8904,4.0,4,Gasoline,45.4,50.699999999999996,161.0
8905,3.4,3,Gasoline,36.5,44.2,278.0
8906,3.5,4,Diesel,38.1,41.1,137.0
8907,3.6,6,Hybrid,36.5,44.9,200.0
8908,3.5,6,Hybrid,33.6,42.900000000000006,193.0
8909,3.2,4,Diesel,21.0,24.4,425.0
8910,4.9,4,Gasoline,26.7,33.8,138.0
8911,3.9,4,Gasoline,39.3,45.199999999999996,198.0
8912,4.1,4,Gasoline,29.9,33.4,251.0
8913,4.5,8,Gasoline,29.2,37.0,371.0
8914,1.9,6,Hybrid,41.6,48.9,229.0
8915,1.3,6,Gasoline,15.2,22.7,269.0
8916,2.9,4,Gasoline,38.8,47.5,190.0
8917,3.1,4,Gasoline,32.1,37.1,307.0
8918,4.3,6,Gasoline,28.2,35.9,260.0
8919,2.8,4,Gasoline,26.9,35.099999999999994,222.0
8920,3.3,8,Diesel,21.1,25.3,304.0
8921,3.1,4,Gasoline,26.7,36.4,221.0
8922,1.2,3,Diesel,28.7,34.1,125.0
8923,3.5,6,Gasoline,30.3,38.3,296.0
8924,4.3,3,Diesel,38.5,46.8,213.0
8925,1.6,4,Diesel,30.9,37.4,179.0
8926,3.4,4,Diesel,42.9,46.8,207.0
8927,3.4,6,Gasoline,37.4,42.3,162.0
8928,1.7,4,Gasoline,21.6,26.200000000000003,246.0
8929,1.5,3,Hybrid,24.7,31.299999999999997,366.0
8930,4.9,6,Gasoline,17.8,22.6,536.0
8931,2.6,4,Gasoline,48.1,54.9,179.0
8932,1.9,8,Gasoline,46.0,51.0,219.0
8933,1.7,4,Diesel,18.0,21.0,356.0
8934,3.7,6,Gasoline,35.1,40.6,116.0
8935,3.4,4,Diesel,48.6,55.800000000000004,173.0
8936,3.6,6,Gasoline,41.1,49.5,132.0
8937,1.4,6,Gasoline,32.2,35.400000000000006,312.0
8938,4.6,8,Gasoline,23.4,28.2,267.0
8939,2.6,3,Gasoline,24.8,34.7,323.0
8940,2.3,4,Gasoline,40.8,45.599999999999994,199.0
8941,2.8,6,Gasoline,42.3,50.699999999999996,234.0
8942,2.6,3,Gasoline,33.5,40.1,300.0
8943,4.5,4,Diesel,19.2,23.099999999999998,206.0
8944,4.7,8,Gasoline,47.7,55.2,123.0
8945,2.2,4,Gasoline,44.6,54.400000000000006,230.0
8946,4.5,8,Gasoline,19.9,29.099999999999998,297.0
8947,4.1,3,Gasoline,17.0,24.8,395.0
8948,4.7,6,Gasoline,33.8,40.4,144.0
8949,2.0,4,Gasoline,24.9,30.099999999999998,312.0
8950,3.3,4,Hybrid,24.9,30.4,219.0
8951,2.1,8,Gasoline,18.1,23.5,529.0
8952,4.3,4,Diesel,48.4,57.9,104.0
8953,1.0,6,Gasoline,44.1,48.6,149.0
8954,3.3,6,Diesel,19.0,24.6,210.0
8955,2.4,4,Gasoline,45.7,51.7,183.0
8956,2.3,8,Gasoline,38.9,44.8,287.0
8957,3.6,4,Hybrid,26.4,29.4,189.0
8958,4.4,6,Gasoline,45.5,50.4,82.0
8959,3.4,4,Gasoline,35.9,42.4,190.0
8960,4.4,6,Gasoline,44.7,53.0,211.0
8961,2.1,6,Diesel,31.4,38.4,352.0
8962,3.1,4,Diesel,32.5,38.2,119.0
8963,2.8,6,Diesel,25.2,32.9,366.0
8964,1.0,4,Hybrid,28.6,36.300000000000004,215.0
8965,3.2,4,Gasoline,34.9,39.6,137.0
8966,3.6,4,Gasoline,48.1,51.800000000000004,109.0
8967,3.4,3,Diesel,36.0,44.6,294.0
8968,3.9,4,Hybrid,20.2,26.9,460.0
8969,3.3,4,Gasoline,15.2,19.4,374.0
8970,1.3,4,Hybrid,44.8,49.599999999999994,254.0
8971,1.5,4,Gasoline,27.8,36.2,146.0
8972,3.4,4,Diesel,26.0,33.6,221.0
8973,2.1,6,Diesel,43.0,52.6,198.0
8974,1.3,6,Hybrid,48.1,54.4,244.0
8975,2.7,4,Gasoline,41.2,44.6,182.0
8976,3.2,6,Gasoline,21.1,29.0,433.0
8977,2.3,6,Gasoline,28.7,33.5,378.0
8978,3.9,6,Gasoline,41.6,46.9,87.0
8979,3.6,4,Diesel,46.7,51.1,128.0
8980,2.3,3,Hybrid,50.0,55.2,88.0
8981,4.0,6,Gasoline,32.9,41.7,283.0
8982,3.6,6,Gasoline,43.8,50.8,184.0
8983,3.5,4,Gasoline,16.6,20.400000000000002,248.0
8984,3.2,4,Gasoline,25.0,32.1,260.0
8985,1.0,6,Diesel,28.0,35.4,260.0
8986,3.8,6,Hybrid,49.1,58.3,184.0
8987,2.5,6,Hybrid,15.1,24.1,539.0
8988,4.8,4,Gasoline,25.8,29.2,164.0
8989,4.3,4,Gasoline,47.6,56.7,154.0
8990,3.4,3,Gasoline,25.7,29.099999999999998,188.0
8991,2.0,4,Gasoline,22.9,27.0,414.0
8992,1.8,3,Hybrid,40.6,44.4,224.0
8993,2.4,6,Gasoline,41.1,45.4,233.0
8994,2.9,4,Gasoline,31.5,40.1,123.0
8995,2.2,6,Diesel,48.1,55.9,158.0
8996,3.1,3,Diesel,22.1,29.900000000000002,427.0
8997,1.7,4,Gasoline,47.0,56.5,193.0
8998,4.9,4,Hybrid,41.4,47.1,255.0
8999,1.4,4,Gasoline,27.9,30.9,189.0
9000,4.7,6,Hybrid,43.2,50.7,133.0
9001,4.7,4,Gasoline,19.7,28.799999999999997,314.0
9002,3.1,4,Gasoline,19.6,29.400000000000002,340.0
9003,3.9,3,Gasoline,47.5,53.0,119.0
9004,2.7,3,Gasoline,18.3,27.1,312.0
9005,3.5,6,Gasoline,15.1,24.0,499.0
9006,2.4,4,Diesel,28.6,32.6,307.0
9007,2.2,6,Gasoline,18.6,26.0,212.0
9008,3.3,6,Diesel,45.2,49.400000000000006,262.0
9009,3.0,4,Gasoline,47.3,53.4,172.0
9010,3.3,4,Gasoline,31.9,41.099999999999994,219.0
9011,2.1,6,Hybrid,29.9,38.4,358.0
9012,2.5,6,Hybrid,33.9,40.9,133.0
9013,1.3,4,Gasoline,22.9,31.599999999999998,312.0
9014,1.2,3,Gasoline,25.4,29.5,393.0
9015,2.0,3,Diesel,18.5,22.9,350.0
9016,1.3,4,Gasoline,30.6,35.1,310.0
9017,1.4,3,Gasoline,36.4,44.8,286.0
9018,4.3,4,Gasoline,47.6,56.8,116.0
9019,1.2,4,Gasoline,40.9,47.8,132.0
9020,3.6,4,Gasoline,40.3,50.0,153.0
9021,2.1,4,Diesel,25.8,33.9,248.0
9022,4.5,6,Gasoline,46.1,53.0,95.0
9023,2.9,4,Gasoline,48.1,55.4,112.0
9024,2.2,8,Diesel,47.6,56.5,219.0
9025,3.1,4,Diesel,16.4,20.0,478.0
9026,2.5,6,Gasoline,36.2,40.400000000000006,159.0
9027,3.3,4,Hybrid,37.5,42.4,301.0
9028,1.5,6,Diesel,25.3,34.6,351.0
9029,5.0,4,Gasoline,49.7,59.300000000000004,127.0
9030,2.7,3,Gasoline,25.2,30.7,374.0
9031,2.4,8,Diesel,22.6,32.1,328.0
9032,3.8,4,Gasoline,31.9,38.699999999999996,276.0
9033,2.5,8,Gasoline,26.3,32.6,223.0
9034,4.3,4,Diesel,47.3,56.099999999999994,108.0
9035,2.8,4,Gasoline,30.4,37.199999999999996,177.0
9036,3.9,4,Diesel,29.4,35.6,138.0
9037,1.4,6,Gasoline,36.9,40.0,205.0
9038,4.4,4,Gasoline,17.8,20.900000000000002,377.0
9039,3.9,8,Gasoline,41.5,48.9,83.0
9040,1.8,3,Gasoline,41.9,45.4,258.0
9041,1.6,6,Diesel,31.6,39.8,272.0
9042,2.3,4,Diesel,48.4,55.8,147.0
9043,4.9,4,Gasoline,35.3,41.5,318.0
9044,2.0,4,Hybrid,39.3,47.3,277.0
9045,2.8,4,Gasoline,47.4,57.4,87.0
9046,1.1,4,Gasoline,38.3,43.0,225.0
9047,2.6,4,Gasoline,30.1,37.0,325.0
9048,3.3,4,Gasoline,15.9,24.8,259.0
9049,4.8,4,Diesel,40.5,43.6,116.0
9050,3.1,4,Gasoline,48.8,53.199999999999996,118.0
9051,4.3,4,Gasoline,31.5,38.1,178.0
9052,3.2,3,Gasoline,26.9,33.8,402.0
9053,1.2,8,Diesel,33.2,36.800000000000004,302.0
9054,2.3,8,Hybrid,40.5,46.4,98.0
9055,3.3,4,Diesel,15.0,21.6,581.0
9056,4.8,8,Gasoline,46.1,52.1,107.0
9057,4.4,6,Gasoline,46.0,53.9,138.0
9058,1.9,3,Gasoline,33.9,42.3,172.0
9059,1.9,4,Gasoline,19.3,25.5,274.0
9060,1.8,8,Hybrid,38.5,44.5,155.0
9061,4.7,6,Gasoline,19.8,27.700000000000003,436.0
9062,4.4,6,Gasoline,32.8,39.699999999999996,168.0
9063,4.1,6,Gasoline,18.3,27.4,471.0
9064,2.6,4,Gasoline,35.6,42.0,117.0
9065,3.0,3,Gasoline,26.1,33.1,303.0
9066,2.9,4,Gasoline,44.1,48.0,245.0
9067,2.0,3,Gasoline,43.0,51.9,94.0
9068,3.0,4,Hybrid,49.9,55.9,176.0
9069,1.1,4,Gasoline,24.0,32.0,294.0
9070,1.5,4,Hybrid,17.2,23.2,329.0
9071,4.5,4,Diesel,30.5,33.5,145.0
9072,4.0,4,Diesel,17.9,23.7,465.0
9073,2.7,4,Gasoline,21.2,25.2,278.0
9074,3.1,4,Gasoline,35.9,41.699999999999996,173.0
9075,2.5,4,Diesel,35.7,40.900000000000006,262.0
